parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value
LV_CAR_INTERCEPT,-0.15725623062608565,0.2196249644687132,-0.7160216554001432,0.47397797738511427,0.32948696726967563,-0.47727602681588294,0.6331655796040478
LV_CAR_HIGH_EDU,-0.5248977870945485,0.16287304207761397,-3.2227419614623436,0.0012696987801253594,0.1794161727633227,-2.92558791668669,0.003438060154936356
LV_CAR_TOP_MANAGER,0.35963654562724623,0.20984055438946375,1.713856249920887,0.08655512972359031,0.3084231338746305,1.166049190633778,0.24359455770210425
LV_CAR_EMPLOYEES,0.3483918292774501,0.11340505290466309,3.0721014659755483,0.0021255745912378676,0.18670640329896127,1.8659875779385675,0.062043103463262916
LV_CAR_AGE_30_LESS,0.03726564701004175,0.13457251433055017,0.27691870955540165,0.7818425260295072,0.3697508912065636,0.10078582066005912,0.9197204829961428
LV_CAR_SCALED_INCOME,0.006264627755508254,0.015038821961241509,0.4165637289711678,0.6769975441651318,0.024148842951023743,0.25941730492899984,0.795313279216785
LV_CAR_PARENTS,0.543083626238617,0.10920011212910738,4.973288173885103,6.582669539291264e-07,0.1843560967351622,2.9458403375657642,0.0032207860447637897
SIGMA_CAR,0.8986821299464276,0.0775270878876533,11.591846855498213,4.532525640338523e-31,0.12905413870062962,6.963605654144303,3.3167220447463146e-12
LV_ENV_INTERCEPT,0.10548849818214637,0.06660048743356736,1.5838997918351425,0.11321652477874213,0.07860792879972725,1.3419574818070055,0.17960978212174117
LV_ENV_CHILD_SUBURB,0.029239795139671315,0.03158385393416512,0.9257830029425834,0.35455876204139214,0.0658567267504093,0.4439910178118531,0.6570490779604179
LV_ENV_SCALED_INCOME,-0.00047720434503091455,0.003917011775685074,-0.12182867255931414,0.9030347056663763,0.006786631880982317,-0.07031534248500342,0.943942671195521
LV_ENV_CITY_CENTER_KID,0.04666858654693731,0.047739832479387574,0.9775607521682698,0.3282916167652826,0.06253657915038464,0.7462606234778396,0.45550999302525885
LV_ENV_ARTISANS,0.14201969186787106,0.06716647184661075,2.114443232811215,0.0344774284327743,0.09852918589323086,1.4413971919119255,0.14947250314854243
LV_ENV_HIGH_EDU,0.047168250146915246,0.06712922876190067,0.7026484739488872,0.48227484580903934,0.04670904603182619,1.0098311602162924,0.31257618845071267
LV_ENV_LOW_EDU,-0.12184276120773438,0.061561043796820106,-1.9792185722170632,0.047791402773162774,0.05353520247306017,-2.2759372446391275,0.02284976592050652
SIGMA_ENV,0.25207489711711695,0.047035821721182015,5.359211084083135,8.358614851980744e-08,0.07040983131823557,3.5801093738997727,0.00034345041942797805
ASC_PT,0.05834950440328959,0.28967481332469985,0.2014310589643324,0.8403615313487367,0.3461486296994697,0.16856777521826194,0.8661366294322921
ASC_CAR,0.2387106498818433,0.16397307541801007,1.4557917467444437,0.14545019799094977,0.2602234232596625,0.9173296042748895,0.35896994879278177
B_COST,-1.6664393300889337,0.21173638172709291,-7.870349519039236,3.536518178931717e-15,0.3385575021153366,-4.922175168699192,8.558755176499435e-07
B_TIME_PT,-0.7988934436872737,0.8660902007473724,-0.9224136735387228,0.35631284018307163,1.255214333609089,-0.6364597840356344,0.52447678516395
B_TIME_CAR,-5.208706992975246,1.393031476885222,-3.7391165091414615,0.00018466812965491002,2.023074100792727,-2.574649633908245,0.010034167316388603
B_WAIT_WORK,-2.5765711308062724,0.7975335847643997,-3.230674143418575,0.001234986472099814,1.0057049107988072,-2.561955403757315,0.01040846826807804
B_WAIT_OTHER,-4.23490461475021,1.1270183996003704,-3.7576179911986047,0.00017153848837857879,1.3260590431022348,-3.1936018511233915,0.0014050976157807167
B_DIST_WORK,-1.1098095250964457,0.18209569050066834,-6.094650137216577,1.0967705466751462e-09,0.29869280719047403,-3.71555490584254,0.00020275822918738452
B_DIST_OTHER,-1.2830177815423458,0.22169478639920004,-5.787315986908457,7.151996542687399e-09,0.40465204185885256,-3.1706692388070974,0.00152088210256614
B_LV_CAR_TO_PT,0.9430347769024635,0.3989124453347927,2.3640144295598717,0.018078108445053594,0.5075062803107513,1.8581736098418993,0.06314436433365166
B_LV_ENV_TO_PT,0.10373866357890485,1.2641513345857553,0.08206190251177368,0.9345974882976397,1.585959962728233,0.06541064466750432,0.9478470490125575
B_LV_CAR_TO_CAR,1.496154127216492,0.4512573042382806,3.3155233459145674,0.0009147170035532134,0.6988425481796516,2.14090302760426,0.03228185895010258
B_LV_ENV_TO_CAR,0.8362578199738586,1.4054888448261835,0.5949942776509752,0.5518472960564494,1.8674858685237714,0.447798740578911,0.6542984524250554
