parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value
LV_CAR_INTERCEPT,0.18600329755907735,0.2152873800725668,0.8639767806937003,0.3876006459540178,0.3339969932454946,0.5569011138443427,0.5775949935709895
LV_CAR_HIGH_EDU,-0.5248944477986155,0.16287249025800524,-3.2227323777461354,0.0012697412592140539,0.17941880654122713,-2.9255263587878364,0.0034387404317683164
LV_CAR_TOP_MANAGER,0.35961678647189144,0.2098397330058475,1.7137687954543395,0.08657119644664668,0.3084273052739007,1.1659693558990556,0.2436268354643173
LV_CAR_EMPLOYEES,0.348385471009777,0.11340534752308942,3.0720374181547783,0.002126030726139747,0.186712823376406,1.8658893626574597,0.06205684615642173
LV_CAR_AGE_30_LESS,0.03726606087214292,0.1345734376166853,0.2769198850243417,0.781841623420972,0.3697705194300237,0.10078158996987113,0.9197238414983888
LV_CAR_SCALED_INCOME,0.006265108054171263,0.01503875090546093,0.41659763457457444,0.6769727398109884,0.024148798119041612,0.25943767566764125,0.7952975635699965
LV_CAR_PARENTS,0.5430866176138626,0.10919979948541944,4.973329806217973,6.581255394495713e-07,0.18435626080155376,2.945853941995798,0.0032206443958272828
SIGMA_CAR,0.8986753567786901,0.0775273358783684,11.591722411158432,4.53911670169013e-31,0.12905698323384304,6.963399687952938,3.3215770096806498e-12
LV_ENV_INTERCEPT,0.11937756712536898,0.06728231751591625,1.7742784662125992,0.07601710065082605,0.08089927620362103,1.4756320788939974,0.140042688584567
LV_ENV_CHILD_SUBURB,0.029242048255392054,0.031585499189919285,0.925806113734775,0.3545467493877058,0.06586081811621358,0.4439976467312249,0.6570442853033742
LV_ENV_SCALED_INCOME,-0.00047729226759364585,0.00391721983444187,-0.12184464690929223,0.9030220542285483,0.006787018762564781,-0.07032428880648614,0.9439355506905244
LV_ENV_CITY_CENTER_KID,0.04667160279406448,0.04774224733495749,0.9775744838029636,0.3282848224131646,0.06253982486375644,0.7462701230094421,0.4555042556884271
LV_ENV_ARTISANS,0.1420272474699284,0.06716912600444301,2.1144721677714515,0.03447495948137671,0.098533389629528,1.4414123781180301,0.14946821535492236
LV_ENV_HIGH_EDU,0.04716993670926744,0.06713262953676485,0.7026380023358842,0.4822813733021085,0.046710892383729,1.0098273507979125,0.3125780138661646
LV_ENV_LOW_EDU,-0.12185104705682111,0.061563710184415636,-1.9792674400521548,0.04778590344121981,0.053535881455185945,-2.2760631513804572,0.022842230145476115
SIGMA_ENV,0.25208787952241996,0.047033822783061945,5.359714873382631,8.335340061542107e-08,0.07040335595561262,3.580623055545171,0.00034277586211226
ASC_PT,-0.2665289325528945,0.28853045410819633,-0.9237462762005308,0.355618432301141,0.38428637838819363,-0.6935685143740786,0.4879528448660858
ASC_CAR,-0.28648844564224696,0.17551832317449106,-1.6322423805145132,0.1026284360782838,0.32075528485191396,-0.8931682786598909,0.3717670627423898
B_COST,-1.6664786114341488,0.2117523459658877,-7.869941670930109,3.548066374143673e-15,0.3386205380391507,-4.9213748849500485,8.593833426592831e-07
B_TIME_PT,-0.8013610650454829,0.8661948822867834,-0.9251510040441048,0.35488736549280053,1.255654007494232,-0.6382021323251852,0.5233421093403557
B_TIME_CAR,-5.214072671059115,1.3932702827793435,-3.742326765670982,0.00018232421802369847,2.024129953814031,-2.57595746816272,0.009996294156987145
B_WAIT_WORK,-2.5766367778287624,0.7975804510610625,-3.2305666148172634,0.0012354511138991798,1.005900243010494,-2.5615231686566777,0.010421429001234762
B_WAIT_OTHER,-4.2351161314328065,1.1271596978567742,-3.7573345990684577,0.00017173280355731635,1.3263345586445168,-3.1930979282941983,0.0014075520349081671
B_DIST_WORK,-1.1100654375071868,0.18211199875458509,-6.095509604521532,1.09089362096769e-09,0.29875282340134923,-3.715665093534221,0.00020266988235919002
B_DIST_OTHER,-1.283245891647105,0.22170625073894665,-5.788045611569579,7.121007748903728e-09,0.40469445683204347,-3.1709005892800715,0.0015196713962256716
B_LV_CAR_TO_PT,0.9431211139598044,0.3989347380289914,2.3640987461244,0.018073994406287496,0.5075809878422771,1.8580702125369293,0.06315904423095743
B_LV_ENV_TO_PT,0.10375167313560145,1.2641359283523674,0.08207319387783553,0.934588509378837,1.585992373728701,0.06541751073599371,0.9478415823908782
B_LV_CAR_TO_CAR,1.4962456766184895,0.4512913446949595,3.315476120265156,0.0009148715712012596,0.6989803090423464,2.140612056251562,0.03230533573488613
B_LV_ENV_TO_CAR,0.8361019761477756,1.405481059531956,0.5948866905586111,0.5519192144633066,1.8675630417158413,0.4476967885269345,0.6543720397091812
INTERCEPT_ENVIR01,-0.22621010891986684,0.19744762533643778,-1.1456714586180496,0.2519311176297605,0.33119530685141657,-0.6830112149546581,0.49459975591798744
INTERCEPT_MOBIL05,-0.014319076143396382,0.08156348995155208,-0.17555742344892028,0.8606416539101884,0.16064430905896165,-0.08913528420194965,0.9289743962482264
INTERCEPT_LIFSTY07,-0.8756450852747428,0.06316528020740635,-13.862759452653714,1.0649993750064008e-43,0.1481377980314824,-5.911017288704736,3.400013410904763e-09
INTERCEPT_ENVIR05,-0.09773945310181403,0.03966517809003381,-2.4641122971882443,0.013735307030376441,0.06617686318472507,-1.4769429736943807,0.13969092421795531
INTERCEPT_MOBIL12,-1.0075965071818531,0.033074501200254305,-30.464450577235187,7.710307575036124e-204,0.05565420318282966,-18.104589582781326,2.9318834884988385e-73
INTERCEPT_LIFSTY01,-0.8228849102576702,0.041489708273631055,-19.833470624344155,1.5310229206975462e-87,0.05876968233986367,-14.001860780852045,1.518423491879557e-44
LOADING_MOBIL05_CAR,-0.2778190021350725,0.07612941632001331,-3.6492989906457214,0.00026295690660912643,0.20882248389161637,-1.3304075162675821,0.18338403945630466
LOADING_LIFSTY07_CAR,-0.051662198349320086,0.06682177043472183,-0.7731342347444816,0.4394429422021342,0.18797639008415964,-0.2748334422540522,0.783444203860952
LOADING_MOBIL12_ENV,-4.848845632567379,0.9470429664621497,-5.119984841533768,3.055602165427379e-07,1.5661654488643215,-3.095998341735503,0.0019615145842157198
LOADING_LIFSTY01_ENV,-0.11281502124925939,0.18815432930900683,-0.5995876983727688,0.5487810475746113,0.24640882465229422,-0.4578367735346,0.6470697140410966
DELTA_1,0.7810165572264995,0.016644163845198894,46.92434924880821,0.0,0.027927639622580158,27.965720260692176,4.245398674451428e-172
DELTA_2,0.8235982567752544,0.021126302484655714,38.98449609785923,0.0,0.03388378989898425,24.306556593303153,1.6711172255497742e-130
