model_key,respondent_id,block_template_id,run_repeat,indicator_name,indicator_value,is_valid_indicator,duration_sec
poe_gpt54_nano,PO0002_R1,POT0002,1,Envir01,4,1,0.0
poe_gpt54_nano,PO0002_R1,POT0002,1,Mobil05,3,1,0.0
poe_gpt54_nano,PO0002_R1,POT0002,1,LifSty07,3,1,0.0
poe_gpt54_nano,PO0002_R1,POT0002,1,Envir05,4,1,0.0
poe_gpt54_nano,PO0002_R1,POT0002,1,Mobil12,3,1,0.0
poe_gpt54_nano,PO0002_R1,POT0002,1,LifSty01,4,1,0.0
poe_gpt54_nano,PO0001_R1,POT0001,1,Envir01,4,1,0.0
poe_gpt54_nano,PO0001_R1,POT0001,1,Mobil05,3,1,0.0
poe_gpt54_nano,PO0001_R1,POT0001,1,LifSty07,3,1,0.0
poe_gpt54_nano,PO0001_R1,POT0001,1,Envir05,4,1,0.0
poe_gpt54_nano,PO0001_R1,POT0001,1,Mobil12,3,1,0.0
poe_gpt54_nano,PO0001_R1,POT0001,1,LifSty01,3,1,0.0
poe_gpt54_nano,PO0002_R4,POT0002,4,Envir01,4,1,0.0
poe_gpt54_nano,PO0002_R4,POT0002,4,Mobil05,3,1,0.0
poe_gpt54_nano,PO0002_R4,POT0002,4,LifSty07,3,1,0.0
poe_gpt54_nano,PO0002_R4,POT0002,4,Envir05,4,1,0.0
poe_gpt54_nano,PO0002_R4,POT0002,4,Mobil12,2,1,0.0
poe_gpt54_nano,PO0002_R4,POT0002,4,LifSty01,3,1,0.0
poe_gpt54_nano,PO0001_R2,POT0001,2,Envir01,4,1,0.0
poe_gpt54_nano,PO0001_R2,POT0001,2,Mobil05,3,1,0.0
poe_gpt54_nano,PO0001_R2,POT0001,2,LifSty07,3,1,0.0
poe_gpt54_nano,PO0001_R2,POT0001,2,Envir05,5,1,0.0
poe_gpt54_nano,PO0001_R2,POT0001,2,Mobil12,2,1,0.0
poe_gpt54_nano,PO0001_R2,POT0001,2,LifSty01,2,1,0.0
poe_gpt54_nano,PO0002_R2,POT0002,2,Envir01,4,1,0.0
poe_gpt54_nano,PO0002_R2,POT0002,2,Mobil05,3,1,0.0
poe_gpt54_nano,PO0002_R2,POT0002,2,LifSty07,2,1,0.0
poe_gpt54_nano,PO0002_R2,POT0002,2,Envir05,5,1,0.0
poe_gpt54_nano,PO0002_R2,POT0002,2,Mobil12,2,1,0.0
poe_gpt54_nano,PO0002_R2,POT0002,2,LifSty01,3,1,0.0
poe_gpt54_nano,PO0001_R4,POT0001,4,Envir01,3,1,0.0
poe_gpt54_nano,PO0001_R4,POT0001,4,Mobil05,3,1,0.0
poe_gpt54_nano,PO0001_R4,POT0001,4,LifSty07,3,1,0.0
poe_gpt54_nano,PO0001_R4,POT0001,4,Envir05,4,1,0.0
poe_gpt54_nano,PO0001_R4,POT0001,4,Mobil12,3,1,0.0
poe_gpt54_nano,PO0001_R4,POT0001,4,LifSty01,3,1,0.0
poe_gpt54_nano,PO0002_R3,POT0002,3,Envir01,4,1,0.0
poe_gpt54_nano,PO0002_R3,POT0002,3,Mobil05,4,1,0.0
poe_gpt54_nano,PO0002_R3,POT0002,3,LifSty07,4,1,0.0
poe_gpt54_nano,PO0002_R3,POT0002,3,Envir05,4,1,0.0
poe_gpt54_nano,PO0002_R3,POT0002,3,Mobil12,4,1,0.0
poe_gpt54_nano,PO0002_R3,POT0002,3,LifSty01,4,1,0.0
poe_gpt54_nano,PO0001_R3,POT0001,3,Envir01,3,1,0.0
poe_gpt54_nano,PO0001_R3,POT0001,3,Mobil05,3,1,0.0
poe_gpt54_nano,PO0001_R3,POT0001,3,LifSty07,3,1,0.0
poe_gpt54_nano,PO0001_R3,POT0001,3,Envir05,5,1,0.0
poe_gpt54_nano,PO0001_R3,POT0001,3,Mobil12,3,1,0.0
poe_gpt54_nano,PO0001_R3,POT0001,3,LifSty01,3,1,0.0
poe_gpt54_nano,PO0003_R1,POT0003,1,Envir01,3,1,0.0
poe_gpt54_nano,PO0003_R1,POT0003,1,Mobil05,3,1,0.0
poe_gpt54_nano,PO0003_R1,POT0003,1,LifSty07,3,1,0.0
poe_gpt54_nano,PO0003_R1,POT0003,1,Envir05,4,1,0.0
poe_gpt54_nano,PO0003_R1,POT0003,1,Mobil12,2,1,0.0
poe_gpt54_nano,PO0003_R1,POT0003,1,LifSty01,3,1,0.0
poe_gpt54_nano,PO0003_R2,POT0003,2,Envir01,4,1,0.0
poe_gpt54_nano,PO0003_R2,POT0003,2,Mobil05,4,1,0.0
poe_gpt54_nano,PO0003_R2,POT0003,2,LifSty07,3,1,0.0
poe_gpt54_nano,PO0003_R2,POT0003,2,Envir05,4,1,0.0
poe_gpt54_nano,PO0003_R2,POT0003,2,Mobil12,2,1,0.0
poe_gpt54_nano,PO0003_R2,POT0003,2,LifSty01,3,1,0.0
poe_gpt54_nano,PO0003_R4,POT0003,4,Envir01,4,1,0.0
poe_gpt54_nano,PO0003_R4,POT0003,4,Mobil05,3,1,0.0
poe_gpt54_nano,PO0003_R4,POT0003,4,LifSty07,2,1,0.0
poe_gpt54_nano,PO0003_R4,POT0003,4,Envir05,5,1,0.0
poe_gpt54_nano,PO0003_R4,POT0003,4,Mobil12,2,1,0.0
poe_gpt54_nano,PO0003_R4,POT0003,4,LifSty01,3,1,0.0
poe_gpt54_nano,PO0003_R3,POT0003,3,Envir01,4,1,0.0
poe_gpt54_nano,PO0003_R3,POT0003,3,Mobil05,3,1,0.0
poe_gpt54_nano,PO0003_R3,POT0003,3,LifSty07,3,1,0.0
poe_gpt54_nano,PO0003_R3,POT0003,3,Envir05,4,1,0.0
poe_gpt54_nano,PO0003_R3,POT0003,3,Mobil12,2,1,0.0
poe_gpt54_nano,PO0003_R3,POT0003,3,LifSty01,3,1,0.0
poe_gpt54_nano,PO0004_R1,POT0004,1,Envir01,3,1,0.0
poe_gpt54_nano,PO0004_R1,POT0004,1,Mobil05,3,1,0.0
poe_gpt54_nano,PO0004_R1,POT0004,1,LifSty07,3,1,0.0
poe_gpt54_nano,PO0004_R1,POT0004,1,Envir05,4,1,0.0
poe_gpt54_nano,PO0004_R1,POT0004,1,Mobil12,3,1,0.0
poe_gpt54_nano,PO0004_R1,POT0004,1,LifSty01,3,1,0.0
poe_gpt54_nano,PO0004_R3,POT0004,3,Envir01,4,1,0.0
poe_gpt54_nano,PO0004_R3,POT0004,3,Mobil05,3,1,0.0
poe_gpt54_nano,PO0004_R3,POT0004,3,LifSty07,3,1,0.0
poe_gpt54_nano,PO0004_R3,POT0004,3,Envir05,4,1,0.0
poe_gpt54_nano,PO0004_R3,POT0004,3,Mobil12,3,1,0.0
poe_gpt54_nano,PO0004_R3,POT0004,3,LifSty01,3,1,0.0
poe_gpt54_nano,PO0004_R2,POT0004,2,Envir01,4,1,0.0
poe_gpt54_nano,PO0004_R2,POT0004,2,Mobil05,3,1,0.0
poe_gpt54_nano,PO0004_R2,POT0004,2,LifSty07,3,1,0.0
poe_gpt54_nano,PO0004_R2,POT0004,2,Envir05,4,1,0.0
poe_gpt54_nano,PO0004_R2,POT0004,2,Mobil12,3,1,0.0
poe_gpt54_nano,PO0004_R2,POT0004,2,LifSty01,3,1,0.0
poe_gpt54_nano,PO0004_R4,POT0004,4,Envir01,4,1,0.0
poe_gpt54_nano,PO0004_R4,POT0004,4,Mobil05,4,1,0.0
poe_gpt54_nano,PO0004_R4,POT0004,4,LifSty07,3,1,0.0
poe_gpt54_nano,PO0004_R4,POT0004,4,Envir05,5,1,0.0
poe_gpt54_nano,PO0004_R4,POT0004,4,Mobil12,3,1,0.0
poe_gpt54_nano,PO0004_R4,POT0004,4,LifSty01,3,1,0.0
poe_gpt54_nano,PO0005_R1,POT0005,1,Envir01,4,1,0.0
poe_gpt54_nano,PO0005_R1,POT0005,1,Mobil05,4,1,0.0
poe_gpt54_nano,PO0005_R1,POT0005,1,LifSty07,3,1,0.0
poe_gpt54_nano,PO0005_R1,POT0005,1,Envir05,4,1,0.0
poe_gpt54_nano,PO0005_R1,POT0005,1,Mobil12,3,1,0.0
poe_gpt54_nano,PO0005_R1,POT0005,1,LifSty01,3,1,0.0
poe_gpt54_nano,PO0005_R2,POT0005,2,Envir01,5,1,0.0
poe_gpt54_nano,PO0005_R2,POT0005,2,Mobil05,4,1,0.0
poe_gpt54_nano,PO0005_R2,POT0005,2,LifSty07,3,1,0.0
poe_gpt54_nano,PO0005_R2,POT0005,2,Envir05,5,1,0.0
poe_gpt54_nano,PO0005_R2,POT0005,2,Mobil12,3,1,0.0
poe_gpt54_nano,PO0005_R2,POT0005,2,LifSty01,3,1,0.0
poe_gpt54_nano,PO0005_R3,POT0005,3,Envir01,4,1,0.0
poe_gpt54_nano,PO0005_R3,POT0005,3,Mobil05,3,1,0.0
poe_gpt54_nano,PO0005_R3,POT0005,3,LifSty07,3,1,0.0
poe_gpt54_nano,PO0005_R3,POT0005,3,Envir05,4,1,0.0
poe_gpt54_nano,PO0005_R3,POT0005,3,Mobil12,3,1,0.0
poe_gpt54_nano,PO0005_R3,POT0005,3,LifSty01,3,1,0.0
poe_gpt54_nano,PO0005_R4,POT0005,4,Envir01,4,1,0.0
poe_gpt54_nano,PO0005_R4,POT0005,4,Mobil05,3,1,0.0
poe_gpt54_nano,PO0005_R4,POT0005,4,LifSty07,3,1,0.0
poe_gpt54_nano,PO0005_R4,POT0005,4,Envir05,5,1,0.0
poe_gpt54_nano,PO0005_R4,POT0005,4,Mobil12,2,1,0.0
poe_gpt54_nano,PO0005_R4,POT0005,4,LifSty01,3,1,0.0
poe_gpt54_nano,PO0006_R4,POT0006,4,Envir01,4,1,0.0
poe_gpt54_nano,PO0006_R4,POT0006,4,Mobil05,4,1,0.0
poe_gpt54_nano,PO0006_R4,POT0006,4,LifSty07,4,1,0.0
poe_gpt54_nano,PO0006_R4,POT0006,4,Envir05,4,1,0.0
poe_gpt54_nano,PO0006_R4,POT0006,4,Mobil12,4,1,0.0
poe_gpt54_nano,PO0006_R4,POT0006,4,LifSty01,4,1,0.0
poe_gpt54_nano,PO0006_R3,POT0006,3,Envir01,4,1,0.0
poe_gpt54_nano,PO0006_R3,POT0006,3,Mobil05,3,1,0.0
poe_gpt54_nano,PO0006_R3,POT0006,3,LifSty07,4,1,0.0
poe_gpt54_nano,PO0006_R3,POT0006,3,Envir05,5,1,0.0
poe_gpt54_nano,PO0006_R3,POT0006,3,Mobil12,2,1,0.0
poe_gpt54_nano,PO0006_R3,POT0006,3,LifSty01,3,1,0.0
poe_gpt54_nano,PO0006_R1,POT0006,1,Envir01,4,1,0.0
poe_gpt54_nano,PO0006_R1,POT0006,1,Mobil05,3,1,0.0
poe_gpt54_nano,PO0006_R1,POT0006,1,LifSty07,3,1,0.0
poe_gpt54_nano,PO0006_R1,POT0006,1,Envir05,5,1,0.0
poe_gpt54_nano,PO0006_R1,POT0006,1,Mobil12,2,1,0.0
poe_gpt54_nano,PO0006_R1,POT0006,1,LifSty01,3,1,0.0
poe_gpt54_nano,PO0006_R2,POT0006,2,Envir01,4,1,0.0
poe_gpt54_nano,PO0006_R2,POT0006,2,Mobil05,4,1,0.0
poe_gpt54_nano,PO0006_R2,POT0006,2,LifSty07,4,1,0.0
poe_gpt54_nano,PO0006_R2,POT0006,2,Envir05,5,1,0.0
poe_gpt54_nano,PO0006_R2,POT0006,2,Mobil12,3,1,0.0
poe_gpt54_nano,PO0006_R2,POT0006,2,LifSty01,3,1,0.0
poe_gpt54_nano,PO0007_R2,POT0007,2,Envir01,4,1,0.0
poe_gpt54_nano,PO0007_R2,POT0007,2,Mobil05,4,1,0.0
poe_gpt54_nano,PO0007_R2,POT0007,2,LifSty07,4,1,0.0
poe_gpt54_nano,PO0007_R2,POT0007,2,Envir05,5,1,0.0
poe_gpt54_nano,PO0007_R2,POT0007,2,Mobil12,3,1,0.0
poe_gpt54_nano,PO0007_R2,POT0007,2,LifSty01,4,1,0.0
poe_gpt54_nano,PO0007_R3,POT0007,3,Envir01,4,1,0.0
poe_gpt54_nano,PO0007_R3,POT0007,3,Mobil05,4,1,0.0
poe_gpt54_nano,PO0007_R3,POT0007,3,LifSty07,4,1,0.0
poe_gpt54_nano,PO0007_R3,POT0007,3,Envir05,5,1,0.0
poe_gpt54_nano,PO0007_R3,POT0007,3,Mobil12,3,1,0.0
poe_gpt54_nano,PO0007_R3,POT0007,3,LifSty01,3,1,0.0
poe_gpt54_nano,PO0008_R2,POT0008,2,Envir01,5,1,0.0
poe_gpt54_nano,PO0008_R2,POT0008,2,Mobil05,4,1,0.0
poe_gpt54_nano,PO0008_R2,POT0008,2,LifSty07,3,1,0.0
poe_gpt54_nano,PO0008_R2,POT0008,2,Envir05,5,1,0.0
poe_gpt54_nano,PO0008_R2,POT0008,2,Mobil12,3,1,0.0
poe_gpt54_nano,PO0008_R2,POT0008,2,LifSty01,4,1,0.0
poe_gpt54_nano,PO0008_R3,POT0008,3,Envir01,4,1,0.0
poe_gpt54_nano,PO0008_R3,POT0008,3,Mobil05,3,1,0.0
poe_gpt54_nano,PO0008_R3,POT0008,3,LifSty07,3,1,0.0
poe_gpt54_nano,PO0008_R3,POT0008,3,Envir05,5,1,0.0
poe_gpt54_nano,PO0008_R3,POT0008,3,Mobil12,3,1,0.0
poe_gpt54_nano,PO0008_R3,POT0008,3,LifSty01,4,1,0.0
poe_gpt54_nano,PO0007_R4,POT0007,4,Envir01,3,1,0.0
poe_gpt54_nano,PO0007_R4,POT0007,4,Mobil05,3,1,0.0
poe_gpt54_nano,PO0007_R4,POT0007,4,LifSty07,3,1,0.0
poe_gpt54_nano,PO0007_R4,POT0007,4,Envir05,5,1,0.0
poe_gpt54_nano,PO0007_R4,POT0007,4,Mobil12,3,1,0.0
poe_gpt54_nano,PO0007_R4,POT0007,4,LifSty01,3,1,0.0
poe_gpt54_nano,PO0007_R1,POT0007,1,Envir01,4,1,0.0
poe_gpt54_nano,PO0007_R1,POT0007,1,Mobil05,4,1,0.0
poe_gpt54_nano,PO0007_R1,POT0007,1,LifSty07,4,1,0.0
poe_gpt54_nano,PO0007_R1,POT0007,1,Envir05,4,1,0.0
poe_gpt54_nano,PO0007_R1,POT0007,1,Mobil12,4,1,0.0
poe_gpt54_nano,PO0007_R1,POT0007,1,LifSty01,4,1,0.0
poe_gpt54_nano,PO0008_R4,POT0008,4,Envir01,4,1,0.0
poe_gpt54_nano,PO0008_R4,POT0008,4,Mobil05,4,1,0.0
poe_gpt54_nano,PO0008_R4,POT0008,4,LifSty07,4,1,0.0
poe_gpt54_nano,PO0008_R4,POT0008,4,Envir05,4,1,0.0
poe_gpt54_nano,PO0008_R4,POT0008,4,Mobil12,4,1,0.0
poe_gpt54_nano,PO0008_R4,POT0008,4,LifSty01,4,1,0.0
poe_gpt54_nano,PO0008_R1,POT0008,1,Envir01,4,1,0.0
poe_gpt54_nano,PO0008_R1,POT0008,1,Mobil05,4,1,0.0
poe_gpt54_nano,PO0008_R1,POT0008,1,LifSty07,4,1,0.0
poe_gpt54_nano,PO0008_R1,POT0008,1,Envir05,5,1,0.0
poe_gpt54_nano,PO0008_R1,POT0008,1,Mobil12,4,1,0.0
poe_gpt54_nano,PO0008_R1,POT0008,1,LifSty01,3,1,0.0
poe_gpt54_nano,PO0009_R1,POT0009,1,Envir01,4,1,0.0
poe_gpt54_nano,PO0009_R1,POT0009,1,Mobil05,4,1,0.0
poe_gpt54_nano,PO0009_R1,POT0009,1,LifSty07,3,1,0.0
poe_gpt54_nano,PO0009_R1,POT0009,1,Envir05,4,1,0.0
poe_gpt54_nano,PO0009_R1,POT0009,1,Mobil12,3,1,0.0
poe_gpt54_nano,PO0009_R1,POT0009,1,LifSty01,3,1,0.0
poe_gpt54_nano,PO0009_R2,POT0009,2,Envir01,4,1,0.0
poe_gpt54_nano,PO0009_R2,POT0009,2,Mobil05,3,1,0.0
poe_gpt54_nano,PO0009_R2,POT0009,2,LifSty07,3,1,0.0
poe_gpt54_nano,PO0009_R2,POT0009,2,Envir05,4,1,0.0
poe_gpt54_nano,PO0009_R2,POT0009,2,Mobil12,3,1,0.0
poe_gpt54_nano,PO0009_R2,POT0009,2,LifSty01,3,1,0.0
poe_gpt54_nano,PO0009_R3,POT0009,3,Envir01,4,1,0.0
poe_gpt54_nano,PO0009_R3,POT0009,3,Mobil05,3,1,0.0
