parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value
ASC_CAR,6.76231424671549,38.139237778016955,0.17730596206653124,0.8592680679405638,69.61222574540483,0.09714262364555808,0.9226131321311306
ASC_PT,-3.3059390029568236,1.9306815174596763,-1.7123171134443051,0.0868382445769258,2.530820342295642,-1.3062717047540766,0.1914601758418253
B_COST,0.3922266925152157,0.27444923929092796,1.4291411174196718,0.152963677602729,0.2407367997498288,1.6292760098282173,0.10325460236705575
B_DIST_OTHER,-0.603101521208131,0.4175764025053895,-1.444290236683925,0.14865735097362043,0.4941093656601191,-1.2205830593848404,0.22224392366808088
B_DIST_WORK,-3.5276418334423254,1.8987915325279106,-1.8578352457396332,0.06319241427782352,0.8583245666561944,-4.109915957765354,3.958031429829312e-05
B_LV_CAR_TO_CAR,-1.6938839097633485,142.77188259633405,-0.01186426822256417,0.9905339056364442,271.4516499095348,-0.006240094360553196,0.9950211573634569
B_LV_CAR_TO_PT,4.653200757559361,10.018226254228926,0.4644735145201115,0.6423085308994863,9.304987871974435,0.5000759615790873,0.6170215915914234
B_LV_ENV_TO_CAR,5.702905112260295,16.890201207666177,0.33764577710725213,0.7356301408395773,31.080274553388275,0.18348953457486694,0.8544139295746411
B_LV_ENV_TO_PT,8.177949449291205,0.3080510658844461,26.547382414702824,0.0,0.4502606365005,18.162701303075433,0.0
B_TIME_CAR,-1.726063294389769,6.43026382935426,-0.26842806768056104,0.7883698371131898,11.347194163022603,-0.15211366524550504,0.8790972863245896
B_TIME_PT,-4.0783920065166175,3.915597877458069,-1.041575803786121,0.2976083915411114,5.466173945398473,-0.7461145670181031,0.45559821040041015
B_WAIT_OTHER,4.226301117443686,2.576961499803667,1.6400326965558774,0.10099836879095192,3.1154062163146277,1.3565810761086534,0.17491435802865407
B_WAIT_WORK,-0.175816210303887,12.560504578751996,-0.013997543586052019,0.9888319407799715,4.224844108197502,-0.04161483969615572,0.9668057431232631
DELTA_1,1.2508797315868345,0.020496668543548202,61.02844122834672,0.0,0.03867830914063334,32.340600180805936,0.0
DELTA_2,2.052495333194066,0.051212507726919085,40.078008757911356,0.0,0.1331474113350243,15.415210199089758,0.0
INTERCEPT_ENVIR01,0.4357508981666603,0.040264924306099584,10.822096543731737,0.0,0.03024270546162696,14.40846285130002,0.0
INTERCEPT_ENVIR05,-0.08274866257605276,1.7976931348623157e+308,-4.60304714811023e-310,1.0,0.13538887394084104,-0.6111924870001524,0.5410721565900398
INTERCEPT_LIFSTY01,-2.542943371589964,1.7976931348623157e+308,-1.4145592049472485e-308,1.0,0.17603545016123825,-14.445632224990906,0.0
INTERCEPT_LIFSTY07,1.9424703646541068,0.16749223646645672,11.597375529958493,0.0,0.3653847896081183,5.316232147313633,1.0593797727942444e-07
INTERCEPT_MOBIL05,-0.031066379431731225,0.1051830846627229,-0.29535528009420714,0.7677224915258181,0.09942423243467677,-0.3124628540848159,0.7546887889636509
