respondent_id,posterior_distortion_score
DS0001_R1,19.493354362772997
DS0001_R2,21.280757971310386
DS0001_R3,19.493354362772997
DS0001_R4,19.493354362772997
DS0002_R1,21.27963210009094
DS0002_R2,21.27963210009094
DS0002_R3,21.27963210009094
DS0002_R4,19.4431199784506
DS0003_R1,21.280343918628795
DS0003_R3,21.280343918628795
DS0003_R4,21.280343918628795
DS0004_R1,19.434775765146057
DS0004_R2,19.426128197372908
DS0004_R3,19.426128197372908
DS0004_R4,19.426128197372908
DS0005_R1,20.53835177838979
DS0005_R2,20.53835177838979
DS0005_R3,20.53835177838979
DS0005_R4,20.53835177838979
DS0006_R1,20.652392388455763
DS0006_R2,20.652392388455763
DS0006_R3,20.652392388455763
DS0006_R4,20.652392388455763
DS0007_R1,21.258196886250047
DS0007_R2,21.258196886250047
DS0007_R3,21.258196886250047
DS0007_R4,21.258196886250047
DS0008_R1,21.278534076503252
DS0008_R2,21.278534076503252
DS0008_R3,21.278534076503252
DS0008_R4,21.278534076503252
DS0009_R1,20.892875257924764
DS0009_R2,20.892875257924764
DS0009_R3,20.892875257924764
DS0009_R4,20.892875257924764
DS0010_R1,21.279887010171755
DS0010_R2,19.426126757693943
DS0010_R3,21.279887010171755
DS0010_R4,19.426126757693943
DS0011_R1,19.698252923251925
DS0011_R2,21.099020490184852
DS0011_R3,19.698252923251925
DS0011_R4,19.698252923251925
DS0012_R1,19.427503116357066
DS0012_R2,19.427503116357066
DS0012_R3,19.427503116357066
DS0012_R4,19.427503116357066
DS0013_R1,20.766080568546975
DS0013_R2,20.766080568546975
DS0013_R3,19.4261523399748
DS0013_R4,20.766080568546975
DS0014_R1,20.869142421986343
DS0014_R2,20.869142421986343
DS0014_R3,20.869142421986343
DS0014_R4,20.869142421986343
DS0015_R1,21.171012256649497
DS0015_R2,21.281164067795046
DS0015_R3,21.281164067795046
DS0015_R4,21.281164067795046
DS0016_R1,21.147392461138963
DS0016_R2,19.42613014761716
DS0016_R3,21.147392461138963
DS0016_R4,19.42613014761716
DS0017_R1,19.426394592079394
DS0017_R2,19.426394592079394
DS0017_R3,19.42666025981593
DS0017_R4,19.426394592079394
DS0018_R1,21.27850634575798
DS0018_R2,21.27850634575798
DS0018_R3,21.27850634575798
DS0018_R4,21.170938441364058
DS0019_R1,21.12011574786706
DS0019_R2,20.876445309305183
DS0019_R3,21.12011574786706
DS0019_R4,20.876445309305183
DS0020_R1,19.442318827228284
DS0020_R2,19.442318827228284
DS0020_R3,19.442318827228284
DS0020_R4,19.442318827228284
DS0021_R1,19.426127001802435
DS0021_R2,19.426127001802435
DS0021_R3,21.27923229596992
DS0021_R4,19.426127001802435
DS0022_R1,21.06527053812281
DS0022_R2,21.06527053812281
DS0022_R3,21.06527053812281
DS0022_R4,19.427946239529593
DS0023_R1,20.662184305208722
DS0023_R2,20.662184305208722
DS0023_R3,20.662184305208722
DS0023_R4,20.662184305208722
DS0024_R1,20.96186941837686
DS0024_R2,20.96186941837686
DS0024_R3,20.96186941837686
DS0024_R4,20.96186941837686
DS0025_R1,21.18787909737537
DS0025_R2,21.17063188226641
DS0025_R3,21.18787909737537
DS0025_R4,21.170789619827858
DS0026_R1,21.248150710258486
DS0026_R2,21.248150710258486
DS0026_R3,21.248150710258486
DS0026_R4,21.248150710258486
DS0027_R1,21.250203846332923
DS0027_R2,21.27668890431573
DS0027_R3,21.250203846332923
DS0027_R4,21.250203846332923
DS0028_R1,20.471105880561083
DS0028_R2,20.471105880561083
DS0028_R3,21.265775721745786
DS0028_R4,19.430825292193187
DS0029_R1,19.42612722457935
DS0029_R2,21.27386003588489
DS0029_R3,21.27386003588489
DS0029_R4,21.27386003588489
DS0030_R1,19.43081308178814
DS0030_R2,21.047107443684173
DS0030_R3,19.43081308178814
DS0030_R4,21.267772720139615
DS0031_R1,20.506597074317476
DS0031_R2,20.506597074317476
DS0031_R3,20.506597074317476
DS0031_R4,20.506597074317476
DS0032_R1,21.207179026442027
DS0032_R2,21.207179026442027
DS0032_R3,21.207179026442027
DS0032_R4,21.207179026442027
DS0033_R1,19.426126983456587
DS0033_R2,19.426126983456587
DS0033_R3,19.426126983456587
DS0033_R4,19.426126983456587
DS0034_R1,19.426127768731465
DS0034_R2,19.426127366589498
DS0034_R3,19.426127768731465
DS0034_R4,19.426127366589498
DS0035_R1,21.1659941783523
DS0035_R2,21.015296521223256
DS0035_R3,21.1659941783523
DS0035_R4,21.1659941783523
DS0036_R1,19.426128832259874
DS0036_R2,19.426127048387748
DS0036_R3,19.426127048387748
DS0036_R4,19.426128832259874
