respondent_id,posterior_distortion_score
GM0001_R1,1.0807643091116157
GM0001_R2,1.0807643091116157
GM0001_R3,1.0807643091116157
GM0001_R4,1.0807643091116157
GM0002_R1,1.0816081831728739
GM0002_R2,1.0816081831728739
GM0002_R3,1.0816081831728739
GM0002_R4,1.0816081831728739
GM0003_R1,1.0807370406671817
GM0003_R2,1.0807370406671817
GM0003_R3,1.0807370406671817
GM0003_R4,1.0807370406671817
GM0004_R1,1.0941969052857732
GM0004_R2,1.0941969052857732
GM0004_R3,1.0941969052857732
GM0004_R4,1.0941969052857732
GM0005_R1,1.2226329583472553
GM0005_R2,1.2226329583472553
GM0005_R3,1.2226329583472553
GM0005_R4,1.2226329583472553
GM0006_R1,1.0807353966247997
GM0006_R2,1.0807353966247997
GM0006_R3,1.0807353966247997
GM0006_R4,1.0807353966247997
GM0007_R1,1.216194915072946
GM0007_R2,1.216194915072946
GM0007_R3,1.216194915072946
GM0007_R4,1.216194915072946
GM0008_R1,3.085809702574155
GM0008_R2,3.085809702574155
GM0008_R3,3.085809702574155
GM0008_R4,3.085809702574155
GM0009_R1,1.6697000191677267
GM0009_R2,1.6697000191677267
GM0009_R3,1.6697000191677267
GM0009_R4,1.6697000191677267
GM0010_R1,1.080737375786034
GM0010_R2,1.080737375786034
GM0010_R3,1.080737375786034
GM0010_R4,1.080737375786034
GM0011_R1,1.11900006267438
GM0011_R2,1.11900006267438
GM0011_R3,1.11900006267438
GM0011_R4,1.11900006267438
GM0012_R1,1.2153415638458454
GM0012_R2,1.2153415638458454
GM0012_R3,1.2153415638458454
GM0012_R4,1.2153415638458454
GM0013_R1,1.2060884945823322
GM0013_R2,1.2060884945823322
GM0013_R3,1.2060884945823322
GM0013_R4,1.2060884945823322
GM0014_R1,1.1032572594976926
GM0014_R2,1.1032572594976926
GM0014_R3,1.1032572594976926
GM0014_R4,1.1032572594976926
GM0015_R1,1.1822074116791905
GM0015_R2,1.1822074116791905
GM0015_R3,1.1822074116791905
GM0015_R4,1.1822074116791905
GM0016_R1,1.0815932249266236
GM0016_R2,1.0815932249266236
GM0016_R3,1.0815932249266236
GM0016_R4,1.0815932249266236
GM0017_R1,1.080744878961326
GM0017_R2,1.080744878961326
GM0017_R3,1.080744878961326
GM0017_R4,1.080744878961326
GM0018_R1,1.3083981883393982
GM0018_R2,1.3083981883393982
GM0018_R3,1.3083981883393982
GM0018_R4,1.3083981883393982
GM0019_R1,1.165329031838482
GM0019_R2,1.165329031838482
GM0019_R3,1.165329031838482
GM0019_R4,1.165329031838482
GM0020_R1,1.3687455700489017
GM0020_R2,1.3687455700489017
GM0020_R3,1.3687455700489017
GM0020_R4,1.3687455700489017
GM0021_R1,1.0807381611226543
GM0021_R2,1.0807381611226543
GM0021_R3,1.0807381611226543
GM0021_R4,1.0807381611226543
GM0022_R1,1.3028866317585852
GM0022_R2,1.3028866317585852
GM0022_R3,1.3028866317585852
GM0022_R4,1.3028866317585852
GM0023_R1,1.0810831880570333
GM0023_R2,1.0810831880570333
GM0023_R3,1.0810831880570333
GM0023_R4,1.0810831880570333
GM0024_R1,1.1343681855986363
GM0024_R2,1.1343681855986363
GM0024_R3,1.1343681855986363
GM0024_R4,1.1343681855986363
GM0025_R1,1.3094987490962233
GM0025_R2,1.3094987490962233
GM0025_R3,1.3094987490962233
GM0025_R4,1.3094987490962233
GM0026_R1,1.1212676036263138
GM0026_R2,1.1212676036263138
GM0026_R3,1.1212676036263138
GM0026_R4,1.1212676036263138
GM0027_R1,1.0807361752086913
GM0027_R2,1.0807361752086913
GM0027_R3,1.0807361752086913
GM0027_R4,1.0807361752086913
GM0028_R1,2.618516957670461
GM0028_R2,2.618516957670461
GM0028_R3,2.618516957670461
GM0028_R4,2.618516957670461
GM0029_R1,1.3626731043258973
GM0029_R2,1.3626731043258973
GM0029_R3,1.3626731043258973
GM0029_R4,1.3626731043258973
GM0030_R1,1.099009913678013
GM0030_R2,1.099009913678013
GM0030_R3,1.099009913678013
GM0030_R4,1.099009913678013
GM0031_R1,2.3032438580559944
GM0031_R2,2.3032438580559944
GM0031_R3,2.3032438580559944
GM0031_R4,2.3032438580559944
GM0032_R1,1.080737132935274
GM0032_R2,1.080737132935274
GM0032_R3,1.080737132935274
GM0032_R4,1.080737132935274
GM0033_R1,1.0807387813415128
GM0033_R2,1.0807387813415128
GM0033_R3,1.0807387813415128
GM0033_R4,1.0807387813415128
GM0034_R1,1.1740436736551159
GM0034_R2,1.1740436736551159
GM0034_R3,1.1740436736551159
GM0034_R4,1.1740436736551159
GM0035_R1,1.3617602491825243
GM0035_R2,1.3617602491825243
GM0035_R3,1.3617602491825243
GM0035_R4,1.3617602491825243
GM0036_R1,1.0807423769132412
GM0036_R2,1.0807423769132412
GM0036_R3,1.0807423769132412
GM0036_R4,1.0807423769132412
GM0037_R1,1.081900023247266
GM0037_R2,1.081900023247266
GM0037_R3,1.081900023247266
GM0037_R4,1.081900023247266
GM0038_R1,1.1871708315825058
GM0038_R2,1.1871708315825058
GM0038_R3,1.1871708315825058
GM0038_R4,1.1871708315825058
GM0039_R1,1.0807355311448263
GM0039_R2,1.0807355311448263
GM0039_R3,1.0807355311448263
GM0039_R4,1.0807355311448263
GM0040_R1,1.1036435721861357
GM0040_R2,1.1036435721861357
GM0040_R3,1.1036435721861357
GM0040_R4,1.1036435721861357
GM0041_R1,3.3459673994519745
GM0041_R2,3.3459673994519745
GM0041_R3,3.3459673994519745
GM0041_R4,3.3459673994519745
GM0042_R1,1.0807391967900923
GM0042_R2,1.0807391967900923
GM0042_R3,1.0807391967900923
