parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value
LV_CAR_INTERCEPT,0.16192419608287772,0.2090020939006679,0.7747491571057427,0.43848789774591534,0.3184159790341775,0.5085303714154917,0.6110814452832827
LV_CAR_HIGH_EDU,-0.5198965610287956,0.1598038536140591,-3.253341826689569,0.0011405620350648956,0.17892086575576754,-2.905734660028251,0.0036639200319476214
LV_CAR_TOP_MANAGER,0.31843579211642786,0.20495301011329892,1.55370146523047,0.1202556434186008,0.2986790496182854,1.0661470649628482,0.28635716685753765
LV_CAR_EMPLOYEES,0.34329113874912187,0.11151028894170043,3.078560211861711,0.002080034917052024,0.18625512943457873,1.8431231386285194,0.06531103369438013
LV_CAR_AGE_30_LESS,0.05818904788928631,0.13277147433517672,0.4382646813304957,0.6611944254803391,0.37731049914466325,0.15422059025973794,0.8774358077267044
LV_CAR_SCALED_INCOME,0.008327011982351843,0.014674270499800053,0.5674566229691148,0.5704039892310816,0.024920240998091803,0.3341465270335652,0.7382689922828072
LV_CAR_PARENTS,0.5467871215527285,0.10713036221366139,5.103941686132016,3.32650816706675e-07,0.18103747119602218,3.0202980517811313,0.0025252604803066153
SIGMA_CAR,0.8777028682622879,0.0793280759562856,11.064214752239213,1.8709435231396304e-28,0.13337900468068126,6.580517453729472,4.688137926196348e-11
LV_ENV_INTERCEPT,0.11843834057427056,0.06646072366345505,1.7820802128791233,0.07473615206173154,0.07980331593970325,1.4841280613421963,0.13777495000581585
LV_ENV_CHILD_SUBURB,0.04652473990717983,0.03129708547077224,1.4865518372510567,0.1371332162826662,0.06470490318494333,0.7190295884409269,0.4721226890868012
LV_ENV_SCALED_INCOME,-0.0015903039337850549,0.003874202769451405,-0.41048546718432216,0.6814498620758606,0.006784407315744846,-0.23440572768889814,0.8146700124517456
LV_ENV_CITY_CENTER_KID,0.05138531751879347,0.04599444882538689,1.1172069419479826,0.2639058531211709,0.0628259197856077,0.817899963807055,0.41341431100474524
LV_ENV_ARTISANS,0.13644077376973496,0.06443321897061897,2.1175532737538822,0.03421291899960953,0.09452463467886552,1.4434414291393325,0.14889616064580738
LV_ENV_HIGH_EDU,0.03619342405623876,0.06483076111660967,0.5582754765309395,0.5766562882182183,0.04448660420671656,0.8135802833603176,0.41588543681760914
LV_ENV_LOW_EDU,-0.121878437452805,0.06065871646548653,-2.009248539278788,0.044510782388766795,0.054768461820834384,-2.225339792297059,0.02605843604625935
