ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight,NbCar_0,NbChild_0,NbBicy_0,French,Urban,Student,WorkTrip,EducHigh,AgeTerm,Valais,Bern,BaselZurich,East,Graubunden
54260212,,,92.0,,4.0,9.0,3.67,33.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,9.0,3.67,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,22.5,0,88.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,87.0,,18.0,11.0,4.63,29.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,11.0,4.63,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,31.0,0,69.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,61.0,,0.0,3.2,0.87,8.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,3.2,0.87,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,5.0,0,61.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,112.0,,14.0,0.0,4.54,68.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,0.0,4.54,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,51.0,0,98.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,67.0,,4.0,0.0,2.22,23.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,0.0,2.22,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,12.5,0,63.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,81.0,,11.0,7.6,2.41,24.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,7.6,2.41,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,17.0,0,70.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,92.0,,4.0,9.0,3.67,33.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,9.0,3.67,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,22.5,0,88.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,87.0,,18.0,11.0,4.63,29.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,11.0,4.63,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,31.0,0,69.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,61.0,,0.0,3.2,0.87,8.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,3.2,0.87,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,5.0,0,61.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,112.0,,14.0,0.0,4.54,68.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,0.0,4.54,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,51.0,0,98.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,67.0,,4.0,0.0,2.22,23.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,0.0,2.22,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,12.5,0,63.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,81.0,,11.0,7.6,2.41,24.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,7.6,2.41,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,17.0,0,70.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,92.0,,4.0,9.0,3.67,33.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,9.0,3.67,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,22.5,0,88.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,87.0,,18.0,11.0,4.63,29.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,11.0,4.63,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,31.0,0,69.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,61.0,,0.0,3.2,0.87,8.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,3.2,0.87,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,5.0,0,61.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,112.0,,14.0,0.0,4.54,68.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,0.0,4.54,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,51.0,0,98.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,67.0,,4.0,0.0,2.22,23.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,0.0,2.22,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,12.5,0,63.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,81.0,,11.0,7.6,2.41,24.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,7.6,2.41,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,17.0,0,70.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,92.0,,4.0,9.0,3.67,33.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,9.0,3.67,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,22.5,0,88.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,87.0,,18.0,11.0,4.63,29.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,11.0,4.63,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,31.0,0,69.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,61.0,,0.0,3.2,0.87,8.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,3.2,0.87,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,5.0,0,61.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,112.0,,14.0,0.0,4.54,68.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,0.0,4.54,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,51.0,0,98.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,67.0,,4.0,0.0,2.22,23.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,0.0,2.22,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,12.5,0,63.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
54260212,,,81.0,,11.0,7.6,2.41,24.0,4,2,3,,5,,,,,,,,,,,,,,,,,6,,5000,3,,,,,,1,7.6,2.41,4,3,,,4,5,,,,,,,,,,1,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,,,,,,,,,6,17.0,0,70.0,,,,42,0.000367986,3,2,5,0,0,0,1,0,0,0,0,1,0,0
31321431,,,63.0,,1.0,6.45,5.07,36.0,2,1,0,,1,,,,,,,,,,,,,,,,,3,,2000,3,,,,,,1,6.45,5.07,2,2,,,1,4,,,,,,,,,,4,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,,,,,,,,,4,36.0,0,62.0,,,,29,0.00087004,0,1,1,0,0,0,0,0,0,0,1,0,0,0
31321431,,,117.0,,18.0,14.1,7.28,53.0,2,1,0,,1,,,,,,,,,,,,,,,,,3,,2000,3,,,,,,1,14.1,7.28,2,2,,,1,4,,,,,,,,,,4,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,2,,,,,,,,,4,54.0,0,99.0,,,,29,0.00087004,0,1,1,0,0,0,0,0,0,0,1,0,0,0
