parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value
LV_CAR_INTERCEPT,-1.6707507500212602,,,,1.0121300238827087,-1.6507273873883976,0.09879425288942384
LV_CAR_HIGH_EDU,0.20475990095310642,0.1358331952121967,1.5074363864682223,0.131698837971079,0.208152155927025,0.9837030034168475,0.3252615626626958
LV_CAR_TOP_MANAGER,1.8169777744543784e-05,0.1716730055699934,0.00010583945731139261,0.9999155523312452,0.18654121095110685,9.740355845178978e-05,0.9999222832046669
LV_CAR_EMPLOYEES,0.05246826088054622,0.0986566195219532,0.5318270698386428,0.5948457723583089,0.24487184204867987,0.21426824922612242,0.8303378764889449
LV_CAR_AGE_30_LESS,0.2143982031881407,0.09735581413566083,2.2022126268636275,0.02765029254309443,0.18127588387203386,1.1827177372335336,0.2369210321886699
LV_CAR_SCALED_INCOME,0.03813323071008943,0.013889477430247174,2.7454762716303875,0.006042313681216754,0.02983495949901923,1.2781391813634937,0.2012003558893225
LV_CAR_PARENTS,-0.20813071598225014,0.084267128918079,-2.4698920997366147,0.013515381145410166,0.17231095478637753,-1.207878606675241,0.22709395962413093
SIGMA_CAR,0.6958167703807684,0.11054549493970213,6.294392826775138,3.086054056146966e-10,0.2521247174354808,2.7598118005182464,0.005783466813647578
LV_ENV_INTERCEPT,1.076726964233719,0.19540717698331253,5.510171022662437,3.5848521927456e-08,2.4251526157499352,0.44398317748788785,0.6570547464717493
LV_ENV_CHILD_SUBURB,0.258552625917343,0.19798852774496545,1.3058970075801153,0.19158758436507728,0.6076140612768243,0.4255211365155495,0.670456816779315
LV_ENV_SCALED_INCOME,0.002606243386274495,0.015179791439649737,0.1716916465312538,0.863679953396305,0.030903312389730393,0.08433540564863805,0.932789763024926
LV_ENV_CITY_CENTER_KID,-0.9141337504396141,0.2207627898230068,-4.140796332445821,3.461021668781433e-05,0.6738041035291366,-1.3566758433967971,0.17488423130681374
LV_ENV_ARTISANS,0.11042941679436653,0.2263711035066648,0.4878247050251945,0.625674010816289,0.250349083449252,0.4411017419073218,0.6591393425109102
LV_ENV_HIGH_EDU,-0.5829029948542905,0.28246416415494674,-2.063635210498904,0.03905231652391957,0.6825440001966412,-0.8540152644904299,0.39309653171793013
LV_ENV_LOW_EDU,-0.09935187898835138,0.19011778255522005,-0.5225806742170184,0.6012660921411737,0.30993875183728054,-0.32055326544165613,0.7485489587167765
SIGMA_ENV,0.3016367829302337,0.09620879390175947,3.1352308941554807,0.0017171889686206773,0.1749700879601697,1.7239334245456772,0.08471986246648086
ASC_PT,12.61897236323181,,,,26.24632665330592,0.48079003701808903,0.6306657318762452
ASC_CAR,1.0544529617188458,,,,49.39264889476281,0.021348378459423976,0.9829677521892941
B_COST,-0.6015865200424765,0.4196936075160652,-1.4333945270287414,0.15174512157913528,1.1262459488835732,-0.5341519946320944,0.5932363790883826
B_TIME_PT,-3.086486221692062,2.5551810404005515,-1.2079324998467516,0.22707322729001012,5.407374151213209,-0.5707920582857341,0.5681406069547343
B_TIME_CAR,-1.6087030301363734,4.210514396095099,-0.38206805126430904,0.7024108887868035,8.17627353461625,-0.19675259436044262,0.8440211500931372
B_WAIT_WORK,-4.133839106553537,3.5105553597065366,-1.1775456254018746,0.23897779804334518,10.65153393391409,-0.38809800843722103,0.6979435057114237
B_WAIT_OTHER,9.530651941117176,5.9809071599950085,1.5935127709163655,0.11104520567666923,19.22033376418702,0.4958629781380543,0.6199910879057048
B_DIST_WORK,-0.4918401635897593,0.3477856303087112,-1.414204960547618,0.15730173191927277,1.0572470310721862,-0.46520836581680375,0.6417822483466488
B_DIST_OTHER,0.19455722366767417,0.17444869530036744,1.1152690097950213,0.26473516132136954,0.5737726245254758,0.33908418657752765,0.7345463107907984
