parameter_name,estimate,std_error,z_value,p_value,robust_std_error,robust_z_value,robust_p_value
ASC_CAR,2.958186775239679,,,,1.177203556270642,2.512893169139887,0.011974559039373833
ASC_PT,2.563369568344957,,,,1.2159348144007223,2.108147195052,0.03501825919467616
B_CAR_NbBicy,-0.6629285128329052,,,,0.14300426111811537,-4.635725590619672,3.556875704191498e-06
B_CAR_NbCar,2.0625729781131215,,,,0.30070467571502524,6.859131715224145,6.928013718265902e-12
B_CAR_NbChild,0.8392086786114741,,,,0.27610663096322985,3.0394368859733567,0.0023702085952816976
B_CAR_NbHousehold,-0.4442860150241374,,,,0.2569726319334659,-1.7289234720496216,0.08382279253798663
B_CAR_ScaledIncome,0.05268806293644595,,,,0.06313415675376638,0.834541326685301,0.40397600945123435
B_CAR_age_30_less,0.3437191643632573,,,,0.6223572958719819,0.5522859081802424,0.5807524838066991
B_CAR_artisans,1.3625294937238555,,,,1.1904795990167252,1.1445214977637874,0.2524074276157431
B_CAR_car_oriented_parents,1.3232318524560363,,,,0.4078050927227338,3.244765394226452,0.0011754742428993215
B_CAR_childSuburb,0.1216490006031948,,,,0.4355097002992651,0.2793255822306654,0.779994975506149
B_CAR_city_center_as_kid,-0.3665853555323939,,,,0.6054542816930661,-0.605471571705283,0.5448657081543997
B_CAR_employees,0.49284410333338846,,,,0.4220961893216877,1.1676108806511456,0.2429637592656797
B_CAR_high_education,-0.8126756434683884,,,,0.7198969510602292,-1.128877740448156,0.25894941210028644
B_CAR_low_education,-1.1331683966806632,,,,0.7988151998021814,-1.4185613856136952,0.156026930293929
B_CAR_top_manager,1.4740485009673736,,,,0.9606885962815144,1.5343666060707848,0.1249394881406376
B_CAR_work_trip,-0.9032132291230964,,,,0.40810518123579126,-2.2131873611309194,0.026884731096318948
B_COST,-0.6813227021815306,,,,0.12826324379105938,-5.311909180243439,1.0848266751573021e-07
B_PT_NbBicy,-0.5525999060682937,,,,0.14981529643407687,-3.688541285311636,0.00022554343237946028
B_PT_NbCar,0.6958441994552206,,,,0.28960524798871107,2.4027333906681996,0.016273046689673665
B_PT_NbChild,0.18679957677724895,,,,0.2531929385086405,0.7377756183783704,0.4606508117564492
B_PT_NbHousehold,0.1410235137862541,,,,0.2406758002170619,0.5859480415524416,0.5579104317155468
B_PT_ScaledIncome,0.05220094863876456,,,,0.06269962782578184,0.8325559568521033,0.405095207206684
B_PT_age_30_less,1.4495212739447851,,,,0.5756875316603812,2.5178958970400456,0.011805820907659248
B_PT_artisans,0.4995495375945474,,,,1.1922372347188173,0.4190017917972202,0.6752148228497405
B_PT_car_oriented_parents,0.7101584548645147,,,,0.4077764092473848,1.7415388403052137,0.0815891712296053
B_PT_childSuburb,0.25054865333934606,,,,0.44955673077005687,0.5573237729311161,0.5773062360184138
B_PT_city_center_as_kid,0.2354050701656887,,,,0.6022936243271442,0.3908476873363434,0.6959098236541232
B_PT_employees,0.5178899593558611,,,,0.4226806539087047,1.225251154900789,0.22048060586846008
B_PT_high_education,-1.1143872062954645,,,,0.7392111256012807,-1.5075357603540023,0.13167338478620016
B_PT_low_education,-1.528881851547182,,,,0.8160956413056084,-1.873410142347093,0.061011770537893195
B_PT_top_manager,0.8377628606698156,,,,1.0006489859919587,0.8372195169311328,0.40246918895002404
B_PT_work_trip,0.12631925158802657,,,,0.4147013288120592,0.3046029583504756,0.7606685665969348
B_TIME,0.006964764780866805,,,,0.1895742898237097,0.03673897334571861,0.9706931333703972
